PLZ,Ort,Bundesland,gültig ab,gültig bis,NamePLZTyp,intern_extern,adressierbar,Postfach
4312,Ried in der Riedmark,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4320,Perg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4322,Windhaag bei Perg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4323,Münzbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4324,Rechberg,O,01.01.2007,,PLZ-Adressierung,extern,Ja,Nein
4331,Naarn,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4332,Au an der Donau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4341,Arbing,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4342,Baumgartenberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4343,Mitterkirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4351,Saxen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4352,Klam,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4360,Grein,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4362,Bad Kreuzen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4363,Pabneukirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4364,St. Thomas,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4371,Dimbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4372,St. Georgen am Walde,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4381,St. Nikola an der Donau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4382,Sarmingstein,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4391,Waldhausen im Strudengau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4392,Dorfstetten,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4400,Steyr,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4401,Steyr Postfach,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4402,Steyr,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4403,Steyr,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4404,Steyr,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4405,Steyr-Münichholz,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4406,Steyr,O,01.09.2012,,PLZ-Postfach,extern,Nein,Ja
4407,Steyr-Gleink,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4410,Steyr,O,01.06.2013,,PLZ-Postfach,extern,Nein,Ja
4421,Aschach an der Steyr,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4431,Haidershofen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4432,Ernsthofen,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4441,Behamberg,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4442,Kleinraming,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4443,Maria Neustift,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4451,Garsten,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4452,Ternberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4453,Trattenbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4460,Losenstein,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4461,Laussa,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4462,Reichraming,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4463,Großraming,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4464,Kleinreifling,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4470,Enns,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4481,Asten,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4482,Ennsdorf,N,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4483,Hargelsberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4484,Kronstorf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4490,St. Florian,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4491,Niederneukirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4492,Hofkirchen im Traunkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4493,Wolfern,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4501,Neuhofen an der Krems,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4502,St. Marien,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4511,Allhaming,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4521,Schiedlberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4522,Sierning,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4523,Neuzeug,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4531,Kematen an der Krems,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4532,Rohr im Kremstal,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4533,Piberbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4540,Bad Hall,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4541,Adlwang,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4542,Nußbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4550,Kremsmünster,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4551,Ried im Traunkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4552,Wartberg an der Krems,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4553,Schlierbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4554,Oberschlierbach,O,01.09.2012,,PLZ-Adressierung,extern,Ja,Nein
4560,Kirchdorf an der Krems,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4562,Steinbach am Ziehberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4563,Micheldorf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4564,Klaus an der Pyhrnbahn,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4565,Inzersdorf im Kremstal,O,01.07.2010,,PLZ-Adressierung,extern,Ja,Ja
4571,Steyrling,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4572,St. Pankraz,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4573,Hinterstoder,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4574,Vorderstoder,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4575,Roßleithen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4580,Windischgarsten,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4581,Rosenau am Hengstpaß,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4582,Spital am Pyhrn,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4591,Molln,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4592,Leonstein,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4593,Obergrünburg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4594,Grünburg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4595,Waldneukirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4596,Steinbach an der Steyr,O,01.01.2012,,PLZ-Adressierung,extern,Ja,Ja
4600,Wels,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4601,Wels,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4602,Wels Postfach,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4603,Wels,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4604,Wels,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4605,Wels,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4606,Wels,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4609,Thalheim bei Wels,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4610,Wels,O,01.01.2011,,PLZ-Postfach,extern,Nein,Ja
4611,Buchkirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4612,Scharten,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4613,Mistelbach bei Wels,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4614,Marchtrenk,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4615,Holzhausen,O,01.01.2001,,PLZ-Adressierung,extern,Ja,Nein
4616,Weißkirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4617,Marchtrenk,O,01.07.2010,,PLZ-Postfach,extern,Nein,Ja
4618,Höllwiesen,O,01.01.2011,,PLZ-Postfach,extern,Nein,Ja
4619,Wels,O,01.07.2011,,PLZ-Postfach,extern,Nein,Ja
4621,Sipbachzell,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4622,Eggendorf im Traunkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4623,Gunskirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4624,Pennewang,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4625,Offenhausen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4631,Krenglbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4632,Pichl bei Wels,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4633,Kematen am Innbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4641,Steinhaus,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4642,Sattledt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4643,Pettenbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4644,Scharnstein,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4645,Grünau im Almtal,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4650,Lambach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4651,Stadl-Paura,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4652,Steinerkirchen an der Traun,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4653,Eberstalzell,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4654,Bad Wimsbach-Neydharting,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4655,Vorchdorf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4656,Kirchham,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4657,Fischlham,O,01.07.2010,,PLZ-Postfach,extern,Nein,Ja
4659,Edt bei Lambach,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4661,Roitham,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4662,Steyrermühl,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4663,Laakirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4664,Oberweis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4671,Neukirchen bei Lambach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4672,Bachmanning,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4673,Gaspoltshofen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4674,Altenhof am Hausruck,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4675,Weibern,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4676,Aistersheim,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4680,Haag am Hausruck,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4681,Rottenbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4682,Geboltskirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4690,Schwanenstadt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4691,Breitenschützing,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4692,Niederthalheim,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4693,Desselbrunn,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4694,Ohlsdorf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4701,Bad Schallerbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4702,Wallern an der Trattnach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4707,Schlüßlberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4710,Grieskirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4712,Michaelnbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4713,Gallspach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4714,Meggenhofen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4715,Taufkirchen an der Trattnach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4716,Hofkirchen an der Trattnach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4720,Neumarkt im Hausruckkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4721,Altschwendt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4722,Peuerbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4723,Natternbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4724,Neukirchen am Walde,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4725,St. Aegidi,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4730,Waizenkirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4731,Prambachkirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4732,St. Thomas,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4733,Heiligenberg,O,01.01.2007,,PLZ-Adressierung,extern,Ja,Nein
4741,Wendling,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4742,Pram,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4743,Peterskirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4751,Dorf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4752,Riedau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4753,Taiskirchen im Innkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4754,Andrichsfurt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4755,Zell an der Pram,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4760,Raab,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4761,Enzenkirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4762,St. Willibald,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4770,Andorf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4771,Sigharting,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4772,Lambrechten,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4773,Eggerding,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4774,St. Marienkirchen bei Schärding,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4775,Taufkirchen an der Pram,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4776,Diersbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4777,Mayrhof,O,01.07.2007,,PLZ-Adressierung,extern,Ja,Nein
4780,Schärding,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4782,St. Florian am Inn,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4783,Wernstein am Inn,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4784,Schardenberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4785,Freinberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4786,Brunnenthal,O,01.01.2006,,PLZ-Adressierung,extern,Ja,Nein
4791,Rainbach im Innkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4792,Münzkirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4793,St. Roman,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4794,Kopfing im Innkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4800,Attnang-Puchheim,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4801,Traunkirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4802,Ebensee,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4810,Gmunden,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4811,Altmünster,O,01.05.2011,,PLZ-Postfach,extern,Nein,Ja
4812,Pinsdorf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4813,Altmünster,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4814,Neukirchen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4816,Gschwandt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4817,St. Konrad,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4820,Bad Ischl,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4821,Lauffen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4822,Bad Goisern am Hallstättersee,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4823,Steeg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4824,Gosau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4825,Gosau-Hintertal,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4829,Bad Ischl,O,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
4830,Hallstatt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4831,Obertraun,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4839,Vöcklabruck,O,01.06.2013,,PLZ-Postfach,extern,Nein,Ja
4840,Vöcklabruck,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4841,Ungenach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4842,Zell am Pettenfirst,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4843,Ampflwang,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4844,Regau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4845,Rutzenmoos,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4846,Redlham,O,01.07.2009,,PLZ-Adressierung,extern,Ja,Nein
4847,Vöcklabruck,O,01.07.2010,,PLZ-Postfach,extern,Nein,Ja
4849,Puchkirchen am Trattberg,O,01.10.2010,,PLZ-Adressierung,extern,Ja,Ja
4850,Timelkam,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4851,Gampern,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4852,Weyregg am Attersee,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4853,Steinbach am Attersee,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4854,Weißenbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4860,Lenzing,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4861,Schörfling,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4863,Seewalchen am Attersee,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4864,Attersee,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4865,Nußdorf am Attersee,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4866,Unterach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4870,Vöcklamarkt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4871,Zipf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4872,Neukirchen an der Vöckla,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4873,Frankenburg am Hausruck,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4874,Pramet,O,01.06.1966,31.03.2001,PLZ-Historisch,intern,Nein,Nein
4875,Redleiten,O,01.07.2010,,PLZ-Postfach,extern,Nein,Ja
4880,St. Georgen im Attergau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4881,Straß im Attergau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4882,Oberwang,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4890,Frankenmarkt,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4891,Pöndorf,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4892,Fornach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4893,Zell am Moos,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4894,Oberhofen am Irrsee,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4901,Ottnang,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4902,Wolfsegg am Hausruck,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4903,Manning,O,01.01.2012,,PLZ-Adressierung,extern,Ja,Nein
4904,Atzbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4905,Thomasroith,O,01.01.1966,31.12.2011,PLZ-Historisch,intern,Nein,Nein
4906,Eberschwang,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4910,Ried im Innkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4911,Tumeltsham,O,01.03.2013,,PLZ-Adressierung,extern,Ja,Nein
4912,Neuhofen im Innkreis,O,01.03.2006,,PLZ-Adressierung,extern,Ja,Nein
4920,Schildorn,O,01.07.2008,,PLZ-Adressierung,extern,Ja,Nein
4921,Hohenzell,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4922,Geiersberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4923,Lohnsburg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4924,Waldzell,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4925,Pramet,O,01.04.2001,,PLZ-Adressierung,extern,Ja,Nein
4926,St. Marienkirchen am Hausruck,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4931,Mettmach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4932,Kirchheim im Innkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4933,Wildenau,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4941,Mehrnbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4942,Gurten,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4943,Geinberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4950,Altheim,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4951,Polling im Innkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4952,Weng im Innkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4961,Mühlheim am Inn,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4962,Mining,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4963,St. Peter am Hart,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4970,Eitzing,O,01.10.2006,,PLZ-Adressierung,extern,Ja,Nein
4971,Aurolzmünster,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4972,Utzenaich,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4973,St. Martin,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4974,Ort im Innkreis,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4975,Suben,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4980,Antiesenhofen,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4981,Reichersberg,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4982,Obernberg am Inn,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
4983,St. Georgen bei Obernberg am Inn,O,01.01.2008,,PLZ-Adressierung,extern,Ja,Nein
4984,Weilbach,O,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
4985,Katzenberg,O,01.10.2010,,PLZ-Postfach,extern,Nein,Ja
5000,Wals bei Salzburg,Sa,01.08.2009,,PLZ-Postfach,extern,Nein,Ja
5010,Salzburg,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5012,Salzburg,Sa,01.12.2012,,PLZ-Postfach,extern,Nein,Ja
5013,Salzburg-Liefering,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5014,Salzburg,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5015,Salzburg,Sa,01.01.1966,,InteressentenPLZ,extern,Nein,Ja
5016,Salzburg,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5017,Salzburg,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5018,Salzburg-Europark,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5020,Salzburg,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
5021,Salzburg Postfach,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5022,Salzburg,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5023,Salzburg-Gnigl,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
5024,Salzburg,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5025,Salzburg-Parsch,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5026,Salzburg-Aigen,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
5027,Salzburg,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5028,Salzburg-Kasern,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5032,Salzburg,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5033,Salzburg,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5061,Elsbethen-Glasenbach,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
5071,Wals,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
5072,Siezenheim,Sa,01.01.1966,,PLZ-Postfach,extern,Nein,Ja
5081,Anif,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
5082,Grödig,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
5083,Gartenau-St. Leonhard,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
5084,Großgmain,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
5089,Niederalm,Sa,01.12.2005,,PLZ-Postfach,extern,Nein,Ja
5090,Lofer,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
5091,Unken,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
5092,St. Martin bei Lofer,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
5093,Weißbach bei Lofer,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein
5101,Bergheim,Sa,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja
