9544,Feld am See,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7759236053196,13.7461315619644,225
8493,Klöch,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7763920738084,15.9738778372124,225
9313,St. Georgen am Längsee,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7780351197537,14.4148282207976,225
9753,Lind im Drautal,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7781450890085,13.3327424608213,225
9431,St. Stefan,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.77865065,14.8603896679569,225
9421,Eitweg,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.778802,14.8968141483635,225
9873,Döbriach,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7793952343168,13.6489630905975,225
9104,Pustritz,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.779839020003,14.713413169047,225
9908,Amlach,T,01.09.2012,,PLZ-Adressierung,extern,Ja,Nein,46.7804526996529,12.7644833532902,225
9433,St. Andrä,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.78500985,14.8098466350266,225
8355,Tieschen,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7852498063224,15.9469275213015,225
9782,Nikolsdorf,T,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7859549319093,12.9075779662986,225
8444,St. Andrä im Sausal,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7861939502756,15.3965309465128,225
9911,Assling,T,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7864637224942,12.6427964802107,225
8442,Kitzeck im Sausal,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7887756143043,15.4467494764911,225
9563,Gnesau,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7891643638209,13.8941095973565,225
8424,Gabersdorf,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7892890795598,15.5958923358526,225
9931,Außervillgraten,T,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7903329449998,12.430631802804,225
9803,Spittal an der Drau,K,01.01.1966,,PLZ-Postfach,extern,Nein,Ja,46.7927496,13.5054356,225
9805,Baldramsdorf,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7949713207997,13.4523772797312,225
9906,Lavant,T,01.07.2011,,PLZ-Adressierung,extern,Ja,Nein,46.7971424136204,12.8437619289533,225
9800,Spittal an der Drau,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.7986780631248,13.5009302417885,225
9802,Spittal an der Drau,K,01.01.1966,,PLZ-Postfach,extern,Nein,Ja,46.7994555341604,13.4928384990544,225
9872,Millstatt am See,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.7998668801195,13.605497829051,225
9314,Launsdorf,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.800463,14.475946,225
8093,St. Peter am Ottersbach,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8008530768893,15.7584576555316,225
9372,Eberstein,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8032249087966,14.5764549410739,225
9311,Kraig,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.8064124073029,14.3707607799259,225
8431,Gralla,St,01.01.2011,,PLZ-Adressierung,extern,Ja,Ja,46.8065733428468,15.5596376538148,225
9909,Leisach,T,01.07.2009,,PLZ-Adressierung,extern,Ja,Nein,46.8067955247906,12.7450169126705,225
8345,Straden,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8072722189045,15.856029331758,225
8092,Mettersdorf am Saßbach,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.80870375587,15.7099992303653,225
9545,Radenthein,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.80963605,13.7123851882378,225
9932,Innervillgraten,T,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8097640651002,12.3625344898865,225
9373,Klein St. Paul,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.8104232075353,14.5310822695782,225
8422,St. Nikolai ob Draßling,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.8153071,15.6624677,225
9321,Kappel am Krappfeld,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8164335990044,14.4701423842961,225
9564,Patergassen,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8174708674872,13.8596958012339,225
9907,Tristach,T,01.07.2010,,PLZ-Adressierung,extern,Ja,Nein,46.8194658905789,12.7892069607996,225
9871,Seeboden,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8201428,13.4981655,225
9751,Sachsenburg,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.8203799636002,13.3416096116409,225
9546,Bad Kleinkirchheim,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.821346984082,13.786694537602,225
8523,Frauental an der Laßnitz,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8219221,15.2535015666074,225
9991,Dölsach,T,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8247124348669,12.8386073954826,225
8522,Groß St. Florian,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8251612070643,15.3129878142444,225
9400,Wolfsberg,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8259481083877,14.843014269165,225
8505,St. Nikolai im Sausal,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.82618940349,15.4483248144575,225
9851,Lieserbrücke,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.83235005,13.4942262519241,225
9990,Nußdorf-Debant,T,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.832985466635,12.8108070853763,225
9812,Pusarnitz,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.8333745855549,13.4037206195913,225
9900,Lienz,T,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8355606,12.7648956,225
9813,Möllbrücke,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8357453222222,13.3695548444444,225
9411,St. Michael,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.8362292679593,14.7593303328724,225
8521,Wettmannstätten,St,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8367295672853,15.378745539301,225
9992,Iselsberg-Stronach,T,01.07.2009,,PLZ-Adressierung,extern,Ja,Nein,46.838044642759,12.8483639956512,225
9811,Lendorf,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.83813792707,13.4297107995644,225
9402,Wolfsberg,K,01.01.1966,,PLZ-Postfach,extern,Nein,Ja,46.8385592,14.8451646,225
9312,Meiselding,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.8407201281238,14.3958297710777,225
9344,Weitensfeld,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Ja,46.8415912,14.171317725,225
9571,Sirnitz,K,01.01.1966,,PLZ-Adressierung,extern,Ja,Nein,46.8435739940012,14.0185994698808,225
9905,Gaimberg,T,01.10.2009,,PLZ-Adressierung,extern,Ja,Nein,46.8461327622454,12.781891038713,225
